brand,version_dgt,model,segment,subsegment,high_perf,body_type,fuel,fuel_type
ALFA ROMEO,2.0 TURBO 280CV VELOCE AT Q4,GIULIA,KKL,REST,Standard,SEDAN,Gasolina,ICE
ALFA ROMEO,2.2 DESIEL 160 CV COMPETIZIONE,STELVIO,KKL,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,2.2 DIESEL 160 CV INTENSA RWD,STELVIO,KKL,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,2.2 DIESEL 160 CV SPRINT RWD,STELVIO,KKL,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,2.2 DIESEL 160 CV SUPER RWD,STELVIO,KKL,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,2.2 DIESEL 160 CV TI RWD,STELVIO,KKL,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,2.2 DIESEL 160 CV VELOCE RWD,STELVIO,KKL,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,2.2 DIESEL 190 CV AT8 Q4 SPRIN,STELVIO,KKL,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,2.2 DIESEL 190 CV AT8 RWD SPRI,STELVIO,KKL,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,2.2 DIESEL 190CV SPRINT AT,GIULIA,KKL,REST,Standard,SEDAN,Diesel,ICE
ALFA ROMEO,2.2 DIESEL 210 CV AT8 Q4 EXECU,STELVIO,KKL,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,2.2 DIESEL 210 CV AT8 Q4 TI,STELVIO,KKL,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,2.2 DIESEL 210 CV AT8 Q4 VELOC,STELVIO,KKL,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,2.2 DIESEL 210 CV COMPETIZIONE,STELVIO,KKL,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,2.2 DIESEL 210 CV INTENSA AWD,STELVIO,KKL,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,2.2 DIESEL 210 CV SPRINT Q4,STELVIO,KKL,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,2.2 DIESEL 210 CV SUPER Q4,STELVIO,KKL,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,2.2 DIESEL 210 CV TI Q4,STELVIO,KKL,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,2.2 DIESEL 210 CV TRIBUTO ITAL,STELVIO,KKL,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,2.2 DIESEL 210 CV VELOCE AWD,STELVIO,KKL,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,2.2 DIESEL 210 CV VELOCE Q4,STELVIO,KKL,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,2.2 JTD 160CV COMPETIZIONE AT ,GIULIA,KKL,REST,Standard,SEDAN,Diesel,ICE
ALFA ROMEO,2.2 JTD 160CV SPRINT AT RWD,GIULIA,KKL,REST,Standard,SEDAN,Diesel,ICE
ALFA ROMEO,2.2 JTD 160CV SUPER AT RWD,GIULIA,KKL,REST,Standard,SEDAN,Diesel,ICE
ALFA ROMEO,2.2 JTD 160CV TI AT RWD,GIULIA,KKL,REST,Standard,SEDAN,Diesel,ICE
ALFA ROMEO,2.2 JTD 190CV SPRINT PLUS AT R,GIULIA,KKL,REST,Standard,SEDAN,Diesel,ICE
ALFA ROMEO,2.2 JTD 190CV TI AT RWD,GIULIA,KKL,REST,Standard,SEDAN,Diesel,ICE
ALFA ROMEO,2.2 JTD 210CV COMPETIZIONE AT ,GIULIA,KKL,REST,Standard,SEDAN,Diesel,ICE
ALFA ROMEO,2.2 JTD 210CV TI AT AWD,GIULIA,KKL,REST,Standard,SEDAN,Diesel,ICE
ALFA ROMEO,2.2 JTD 210CV TRIBUTO ITALIANO,GIULIA,KKL,REST,Standard,SEDAN,Diesel,ICE
ALFA ROMEO,2.2 JTD 210CV VELOCE AT AWD,GIULIA,KKL,REST,Standard,SEDAN,Diesel,ICE
ALFA ROMEO,2.2 TURBO 280 CV SUPER Q4,STELVIO,KKL,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,2.9 V6 BI-TURBO 510CV QUADRIFO,STELVIO,KKL,REST,Standard,SAV,Gasolina,ICE
ALFA ROMEO,2.9 V6 BI-TURBO 520CV QUADRIFO,STELVIO,KKL,REST,Standard,SAV,Gasolina,ICE
ALFA ROMEO,2.9T V6 510CV AT QUADRIFOGLIO,GIULIA,KKL,REST,Standard,SEDAN,Gasolina,ICE
ALFA ROMEO,2.9T V6 520CV AT QUADRIFOGLIO,GIULIA,KKL,REST,Standard,SEDAN,Gasolina,ICE
ALFA ROMEO,DIESEL 130 TCT INTENSA,TONALE,UKL2,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,DIESEL 130 TCT SPRINT,TONALE,UKL2,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,DIESEL 130 TCT SUPER,TONALE,UKL2,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,DIESEL 130 TCT TI,TONALE,UKL2,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,DIESEL 130 TCT TRIBUTO ITALIAN,TONALE,UKL2,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,DIESEL 130 TCT VELOCE,TONALE,UKL2,REST,Standard,SAV,Diesel,ICE
ALFA ROMEO,ELETTRICA 115KW (156CV),JUNIOR,UKL1,REST,Standard,SAV,Electrico,BEV
ALFA ROMEO,ELETTRICA 115KW (156CV) INTENS,JUNIOR,UKL1,REST,Standard,SAV,Electrico,BEV
ALFA ROMEO,ELETTRICA 115KW (156CV) SPECIA,JUNIOR,UKL1,REST,Standard,SAV,Electrico,BEV
ALFA ROMEO,ELETTRICA 115KW (156CV) SPRINT,JUNIOR,UKL1,REST,Standard,SAV,Electrico,BEV
ALFA ROMEO,ELETTRICA 115KW (156CV) TI,JUNIOR,UKL1,REST,Standard,SAV,Electrico,BEV
ALFA ROMEO,ELETTRICA 280 VELOCE,JUNIOR,UKL1,REST,Standard,SAV,Electrico,BEV
ALFA ROMEO,EV 175KW (240CV) VELOCE,JUNIOR,UKL1,REST,Standard,SAV,Electrico,BEV
ALFA ROMEO,HYBRID 130 TCT EDIZIONE SPECIA,TONALE,UKL2,REST,Standard,SAV,Gasolina/Electrico,ICE
ALFA ROMEO,HYBRID 130 TCT SPRINT,TONALE,UKL2,REST,Standard,SAV,Gasolina Mild Hybrid,ICE
ALFA ROMEO,HYBRID 130 TCT SUPER,TONALE,UKL2,REST,Standard,SAV,Gasolina Mild Hybrid,ICE
ALFA ROMEO,HYBRID 130 TCT VELOCE,TONALE,UKL2,REST,Standard,SAV,Gasolina Mild Hybrid,ICE
ALFA ROMEO,HYBRID 160 TCT INTENSA,TONALE,UKL2,REST,Standard,SAV,Gasolina Mild Hybrid,ICE
ALFA ROMEO,HYBRID 160 TCT SPRINT,TONALE,UKL2,REST,Standard,SAV,Gasolina Mild Hybrid,ICE
ALFA ROMEO,HYBRID 160 TCT TI,TONALE,UKL2,REST,Standard,SAV,Gasolina Mild Hybrid,ICE
ALFA ROMEO,HYBRID 160 TCT TRIBUTO ITALIAN,TONALE,UKL2,REST,Standard,SAV,Gasolina Mild Hybrid,ICE
ALFA ROMEO,HYBRID 160 TCT VELOCE,TONALE,UKL2,REST,Standard,SAV,Gasolina Mild Hybrid,ICE
ALFA ROMEO,IBRIDA 1.2 107KW (145CV) EDCT6,JUNIOR,UKL1,REST,Standard,SAV,Gasolina Mild Hybrid,ICE
ALFA ROMEO,IBRIDA Q4 1.2 107KW (145CV) ED,JUNIOR,UKL1,REST,Standard,SAV,Gasolina Mild Hybrid,ICE
ALFA ROMEO,MILD HYBRID 100KW (136CV) EDCT,JUNIOR,UKL1,REST,Standard,SAV,Gasolina Mild Hybrid,ICE
ALFA ROMEO,PHEV Q4 EDIZIONE SPECIALE,TONALE,UKL2,REST,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
ALFA ROMEO,PHEV Q4 INTENSA,TONALE,UKL2,REST,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
ALFA ROMEO,PHEV Q4 SPRINT,TONALE,UKL2,REST,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
ALFA ROMEO,PHEV Q4 TI,TONALE,UKL2,REST,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
ALFA ROMEO,PHEV Q4 TRIBUTO ITALIANO,TONALE,UKL2,REST,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
ALFA ROMEO,PHEV Q4 VELOCE,TONALE,UKL2,REST,Standard,SAV,Gasolina/Electrico Enchufable,PHEV
ALKE,CHASIS CABINA,ATX330,SKL,REST,Standard,TRANSPORTER,Electrico,BEV
ALPINE,A 110,A 110,KKL,REST,Standard,COUPE,Gasolina,ICE
ALPINE,A 110 GT,A 110,KKL,REST,Standard,COUPE,Gasolina,ICE
ALPINE,A 110 GTS,A 110,KKL,REST,Standard,COUPE,Gasolina,ICE
ALPINE,A 110 LEGENDE,A 110,KKL,REST,Standard,COUPE,Gasolina,ICE
ALPINE,A 110 R,A 110,KKL,REST,Standard,COUPE,Gasolina,ICE
ALPINE,A 110 R TURINI,A 110,KKL,REST,Standard,COUPE,Gasolina,ICE
ALPINE,A 110 R70,A 110,KKL,REST,Standard,COUPE,Gasolina,ICE
ALPINE,A 110 S,A 110,KKL,REST,Standard,COUPE,Gasolina,ICE
ALPINE,A 110 S ENSTONE EDITION,A 110,KKL,REST,Standard,COUPE,Gasolina,ICE
ALPINE,A290 GT,A 290,UKL1,REST,Standard,HACH 5P,Electrico,BEV
ALPINE,A290 GT PERFORMANCE,A 290,UKL1,REST,Standard,HACH 5P,Electrico,BEV
ALPINE,A290 GT PREMIUM,A 290,UKL1,REST,Standard,HACH 5P,Electrico,BEV
ALPINE,A290 GTS,A 290,UKL1,REST,Standard,HACH 5P,Electrico,BEV
ALPINE,A290 GTS PREMIERE EDITION,A 290,UKL1,REST,Standard,HACH 5P,Electrico,BEV
ARCFOX,ALPHA S,ALPHA S,KKL,REST,Standard,SEDAN,Electrico,BEV
ARCFOX,ALPHA T,ALPHA T,KKL,REST,Standard,SAV,Electrico,BEV
ASTON MARTIN,COUPE 770 ULTIMATE,DBS,GKL+,FOCUS SEGMENT,Standard,COUPE,Gasolina,ICE
ASTON MARTIN,DB11 V8,DB11,GKL+,FOCUS SEGMENT,Standard,COUPE,Gasolina,ICE
ASTON MARTIN,DB12 VOLANTE,DB12,GKL+,FOCUS SEGMENT,Standard,CABRIO,Gasolina,ICE
ASTON MARTIN,DBX,DBX,GKL+,FOCUS SEGMENT,Standard,SAV,Gasolina,ICE
ASTON MARTIN,V8 VANTAGE ROADSTER,VANTAGE,GKL,FOCUS SEGMENT,Standard,COUPE,Gasolina,ICE
ASTON MARTIN,VANTAGE,VANTAGE,GKL,FOCUS SEGMENT,Standard,COUPE,Gasolina,ICE
AUDI,25 TFSI,A1,UKL1,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,25 TFSI ADRENALIN,A1,UKL1,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,25 TFSI ADRENALIN BLACK LINE,A1,UKL1,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,25 TFSI ADVANCED,A1,UKL1,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,25 TFSI BLACK LINE,A1,UKL1,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,25 TFSI S LINE,A1,UKL1,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,30 TDI ADRENALIN,Q2,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel,ICE
AUDI,30 TDI ADRENALIN BLACK,Q2,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel,ICE
AUDI,30 TDI ADVANCED,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Diesel,ICE
AUDI,30 TDI BLACK LINE,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Diesel,ICE
AUDI,30 TDI S LINE,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Diesel,ICE
AUDI,30 TDI S TRONIC,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Diesel,ICE
AUDI,30 TDI S TRONIC ADRENALIN,Q2,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel,ICE
AUDI,30 TDI S TRONIC ADVANCED,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Diesel,ICE
AUDI,30 TDI S TRONIC ADVANCED AVANT,A4,KKL,FOCUS SEGMENT,Standard,ESTATE,Diesel Mild Hybrid,ICE
AUDI,30 TDI S TRONIC BLACK LINE,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Diesel,ICE
AUDI,30 TDI S TRONIC BLACK LINE AVA,A4,KKL,FOCUS SEGMENT,Standard,ESTATE,Diesel Mild Hybrid,ICE
AUDI,30 TDI S TRONIC S LINE,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Diesel,ICE
AUDI,30 TDI S TRONIC S LINE AVANT,A4,KKL,FOCUS SEGMENT,Standard,ESTATE,Diesel Mild Hybrid,ICE
AUDI,30 TDI SPORTBACK,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Diesel,ICE
AUDI,30 TDI SPORTBACK ADVANCED,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Diesel,ICE
AUDI,30 TDI SPORTBACK BLACK LINE,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Diesel,ICE
AUDI,30 TDI SPORTBACK S GENUINE,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Diesel,ICE
AUDI,30 TDI SPORTBACK S LINE,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Diesel,ICE
AUDI,30 TDI SPORTBACK S TRONIC,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Diesel,ICE
AUDI,30 TDI SPORTBACK S TRONIC ADVA,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Diesel,ICE
AUDI,30 TDI SPORTBACK S TRONIC BLAC,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Diesel,ICE
AUDI,30 TDI SPORTBACK S TRONIC S LI,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Diesel,ICE
AUDI,30 TFSI,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Gasolina,ICE
AUDI,30 TFSI  S LINE,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Gasolina,ICE
AUDI,30 TFSI ADRENALIN,A1,UKL1,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,30 TFSI ADRENALIN BLACK,Q2,UKL2,FOCUS SEGMENT,Standard,SAV,Gasolina,ICE
AUDI,30 TFSI ADRENALIN BLACK LINE,A1,UKL1,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,30 TFSI ADVANCED,A1,UKL1,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,30 TFSI BLACK LINE,A1,UKL1,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,30 TFSI MHEV S TRONIC,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Gasolina Mild Hybrid,ICE
AUDI,30 TFSI MHEV S TRONIC ADVANCED,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Gasolina Mild Hybrid,ICE
AUDI,30 TFSI MHEV S TRONIC BLACK LI,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Gasolina Mild Hybrid,ICE
AUDI,30 TFSI MHEV S TRONIC S LINE,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Gasolina Mild Hybrid,ICE
AUDI,30 TFSI MHEV SPORTBACK S TRONI,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Gasolina Mild Hybrid,ICE
AUDI,30 TFSI MHEV SPORTBACK STRONIC,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Gasolina Mild Hybrid,ICE
AUDI,30 TFSI MHEV STRONIC ADVANCED,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Gasolina Mild Hybrid,ICE
AUDI,30 TFSI MHEV STRONIC S LINE,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Gasolina Mild Hybrid,ICE
AUDI,30 TFSI S LINE,A1,UKL1,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,30 TFSI S TRONIC,A1,UKL1,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,30 TFSI S TRONIC ADRENALIN,A1,UKL1,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,30 TFSI S TRONIC ADRENALIN BLA,A1,UKL1,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,30 TFSI S TRONIC ADVANCED,A1,UKL1,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,30 TFSI S TRONIC BLACK LINE,A1,UKL1,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,30 TFSI S TRONIC S LINE,A1,UKL1,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,30 TFSI S TRONIC SPORTBACK S L,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Gasolina Mild Hybrid,ICE
AUDI,30 TFSI SPORTBACK,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,30 TFSI SPORTBACK ADVANCED,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,30 TFSI SPORTBACK BLACK LINE,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,30 TFSI SPORTBACK GENUINE EDIT,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,30 TFSI SPORTBACK S LINE,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,30 TFSI STRONIC ADRENALIN,A1,UKL1,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,30 TFSI STRONIC ADRENALIN BLAC,A1,UKL1,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,30 TFSI STRONIC ADVANCED,A1,UKL1,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,35 E-TRON,Q4 E-TRON,UKL2,FOCUS SEGMENT,Standard,SAV,Electrico,BEV
AUDI,35 E-TRON ADVANCED,Q4 E-TRON,UKL2,FOCUS SEGMENT,Standard,SAV,Electrico,BEV
AUDI,35 E-TRON BLACK LINE,Q4 E-TRON,UKL2,FOCUS SEGMENT,Standard,SAV,Electrico,BEV
AUDI,35 E-TRON S LINE,Q4 E-TRON,UKL2,FOCUS SEGMENT,Standard,SAV,Electrico,BEV
AUDI,35 TDI,Q3,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel,ICE
AUDI,35 TDI ADVANCED,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Diesel,ICE
AUDI,35 TDI BLACK LINE,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Diesel,ICE
AUDI,35 TDI QUATTRO S TRONIC ADRENA,Q2,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel,ICE
AUDI,35 TDI QUATTRO S TRONIC ADVANC,Q2,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel,ICE
AUDI,35 TDI QUATTRO S TRONIC BLACK ,Q2,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel,ICE
AUDI,35 TDI QUATTRO S TRONIC S LINE,Q2,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel,ICE
AUDI,35 TDI S LINE,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Diesel,ICE
AUDI,35 TDI S TRONIC,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Diesel,ICE
AUDI,35 TDI S TRONIC ADRENALIN,Q2,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel,ICE
AUDI,35 TDI S TRONIC ADRENALIN BLAC,Q2,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel,ICE
AUDI,35 TDI S TRONIC ADVANCED,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Diesel,ICE
AUDI,35 TDI S TRONIC ADVANCED AVANT,A4,KKL,FOCUS SEGMENT,Standard,ESTATE,Diesel Mild Hybrid,ICE
AUDI,35 TDI S TRONIC ADVANCED SPORT,A5,KKL,FOCUS SEGMENT,Standard,SEDAN,Diesel Mild Hybrid,ICE
AUDI,35 TDI S TRONIC ALL-IN EDITION,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Diesel,ICE
AUDI,35 TDI S TRONIC BLACK LIMITED ,A4,KKL,FOCUS SEGMENT,Standard,ESTATE,Diesel Mild Hybrid,ICE
AUDI,35 TDI S TRONIC BLACK LINE,A4,KKL,FOCUS SEGMENT,Standard,SEDAN,Diesel Mild Hybrid,ICE
AUDI,35 TDI S TRONIC BLACK LINE AVA,A4,KKL,FOCUS SEGMENT,Standard,ESTATE,Diesel Mild Hybrid,ICE
AUDI,35 TDI S TRONIC BLACK LINE SPO,A5,KKL,FOCUS SEGMENT,Standard,SEDAN,Diesel Mild Hybrid,ICE
AUDI,35 TDI S TRONIC BLCK LINE,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Diesel,ICE
AUDI,35 TDI S TRONIC GENUINE,Q3,UKL2,FOCUS SEGMENT,Standard,SAV,Diesel,ICE
AUDI,35 TDI S TRONIC S LINE,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Diesel,ICE
AUDI,35 TDI S TRONIC S LINE AVANT,A4,KKL,FOCUS SEGMENT,Standard,ESTATE,Diesel Mild Hybrid,ICE
AUDI,35 TDI S TRONIC S LINE SPORTBA,A5,KKL,FOCUS SEGMENT,Standard,SEDAN,Diesel Mild Hybrid,ICE
AUDI,35 TDI SPORTBACK,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Diesel,ICE
AUDI,35 TDI SPORTBACK ADVANCED,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Diesel,ICE
AUDI,35 TDI SPORTBACK BLACK LINE LI,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Diesel,ICE
AUDI,35 TDI SPORTBACK GENUINE,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Diesel,ICE
AUDI,35 TDI SPORTBACK S LINE,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Diesel,ICE
AUDI,35 TDI SPORTBACK S TRONIC,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Diesel,ICE
AUDI,35 TDI SPORTBACK S TRONIC ADVA,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Diesel,ICE
AUDI,35 TDI SPORTBACK S TRONIC BLAC,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Diesel,ICE
AUDI,35 TDI SPORTBACK S TRONIC GENU,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Diesel,ICE
AUDI,35 TDI SPORTBACK S TRONIC S LI,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Diesel,ICE
AUDI,35 TDI SPORTBACK STRONIC ADVAN,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Diesel,ICE
AUDI,35 TDI SPORTBACK STRONIC BLACK,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Diesel,ICE
AUDI,35 TDI SPORTBACK STRONIC GENUI,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Diesel,ICE
AUDI,35 TDI SPORTBACK STRONIC S LIN,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Diesel,ICE
AUDI,35 TDI STRONIC ADVANCED,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Diesel,ICE
AUDI,35 TDI STRONIC BLACK LINE,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Diesel,ICE
AUDI,35 TDI STRONIC S LINE,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Diesel,ICE
AUDI,35 TFSI ADRENALIN,A1,UKL1,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,35 TFSI ADRENALIN BLACK,Q2,UKL2,FOCUS SEGMENT,Standard,SAV,Gasolina,ICE
AUDI,35 TFSI ADVANCED,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Gasolina,ICE
AUDI,35 TFSI ADVANCED AVANT,A4,KKL,FOCUS SEGMENT,Standard,ESTATE,Gasolina Mild Hybrid,ICE
AUDI,35 TFSI BLACK LINE,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Gasolina,ICE
AUDI,35 TFSI MHEV SPORTBACK S TRONI,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Gasolina Mild Hybrid,ICE
AUDI,35 TFSI MHEV SPORTBACK STRONIC,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Gasolina Mild Hybrid,ICE
AUDI,35 TFSI MHEV STRONIC ADVANCED,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Gasolina Mild Hybrid,ICE
AUDI,35 TFSI MHEV STRONIC BLACK LIN,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Gasolina Mild Hybrid,ICE
AUDI,35 TFSI MHEV STRONIC S LINE,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Gasolina Mild Hybrid,ICE
AUDI,35 TFSI S LINE,A3,UKL2,FOCUS SEGMENT,Standard,SEDAN,Gasolina,ICE
AUDI,35 TFSI S TRONIC ADRENALIN,A1,UKL1,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,35 TFSI S TRONIC ADRENALIN BLA,A1,UKL1,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,35 TFSI S TRONIC ADVANCED,A4,KKL,FOCUS SEGMENT,Standard,SEDAN,Gasolina Mild Hybrid,ICE
AUDI,35 TFSI S TRONIC ADVANCED AVAN,A4,KKL,FOCUS SEGMENT,Standard,ESTATE,Gasolina Mild Hybrid,ICE
AUDI,35 TFSI S TRONIC ADVANCED SPOR,A5,KKL,FOCUS SEGMENT,Standard,SEDAN,Gasolina Mild Hybrid,ICE
AUDI,35 TFSI S TRONIC BLACK LIMITED,A4,KKL,FOCUS SEGMENT,Standard,ESTATE,Gasolina Mild Hybrid,ICE
AUDI,35 TFSI S TRONIC BLACK LINE,A4,KKL,FOCUS SEGMENT,Standard,SEDAN,Gasolina Mild Hybrid,ICE
AUDI,35 TFSI S TRONIC BLACK LINE AV,A4,KKL,FOCUS SEGMENT,Standard,ESTATE,Gasolina Mild Hybrid,ICE
AUDI,35 TFSI S TRONIC BLACK LINE SP,A5,KKL,FOCUS SEGMENT,Standard,SEDAN,Gasolina Mild Hybrid,ICE
AUDI,35 TFSI S TRONIC GENUINE,Q2,UKL2,FOCUS SEGMENT,Standard,SAV,Gasolina,ICE
AUDI,35 TFSI S TRONIC S LINE,A4,KKL,FOCUS SEGMENT,Standard,SEDAN,Gasolina Mild Hybrid,ICE
AUDI,35 TFSI S TRONIC S LINE AVANT,A4,KKL,FOCUS SEGMENT,Standard,ESTATE,Gasolina Mild Hybrid,ICE
AUDI,35 TFSI S TRONIC S LINE SPORTB,A5,KKL,FOCUS SEGMENT,Standard,SEDAN,Gasolina Mild Hybrid,ICE
AUDI,35 TFSI SPORTBACK,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
AUDI,35 TFSI SPORTBACK ADVANCED,A3,UKL2,FOCUS SEGMENT,Standard,HACH 5P,Gasolina,ICE
