brand,dealer_id,dealer_name,point_of_sale,point_of_sale_id,address,postcode,city,province,latitude,longitude,source_kind,source_confidence,source_url,retrieved_date
Mercedes,GC0008416,COVISA,COVISA,GS0010571,"Ctra. Badajoz-Granada N-432, Km 278",14820,Córdoba,Córdoba,37.6684810,-4.3945320,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC00111034,CAETANO COVISA,CAETANO COVISA,GS00113570,"Ctra. Estepa-Guadix, Km 425 (Variante las Peñuelas)",14900,Lucena,Córdoba,37.4081520,-4.5173160,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008416,"COVISA AUTOMOCION, S.A.","COVISA AUTOMOCION, S.A.",GS0016851,"Ctra. Estepa-Guadix, Km 425 (Variante las Peñuelas)",14900,Lucena - Córdoba,CORDOBA,37.4206170,-4.4875530,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008434,LOUZAO A CORUÑA,LOUZAO A CORUÑA,GS0010597,Avda. Das Mariñas 297,15172,Perillo-Oleiros,A Coruña,43.3291360,-8.3667690,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008434,LOUZAO FERROL,LOUZAO FERROL,GS0020316,c/ San Pedro de Leixa 303,15405,El Ferrol,"CORUÑA, LA",43.5088890,-8.2175000,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008434,LOUZAO SANTIAGO DE COMPOSTELA,LOUZAO SANTIAGO DE COMPOSTELA,GS0030596,"C\ Boisaca S/N, Crta. de a Coruña km 59",15890,Santiago de Compostela,A Coruña,42.9080290,-8.5169250,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008441,Autoprima,Autoprima,GS0036118,Travesía Cruz Roja Española SN,16002,Cuenca,Cuenca,40.0767400,-2.1604350,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008441,AUTOPRIMA,AUTOPRIMA,GS0010606,Ctra. Madrid 35,16200,Motilla del Palancar,CUENCA,39.5635310,-1.9229250,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008498,"GARATGE PLANA, S.A.","GARATGE PLANA, S.A.",GS0010711,Avda. Catalunya 2,17253,Mont-Ras,GERONA,41.9052580,3.1469170,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008498,Garatge Plana,Garatge Plana,GS0018435,Avda. de la Estación 51 B,17300,Blanes,GERONA,41.6751670,2.7737310,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008498,GARATGE PLANA,GARATGE PLANA,GS0010577,"Ctra. Nacional II, km. 711",17458,Fornells de la Selva (Girona),Girona,41.9343620,2.7967040,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008498,GARATGE PLANA,GARATGE PLANA,GS0010672,Pol. Ind. Pont del Príncep - Carrer Ponent 22,17469,Vilamalla (Girona),GERONA,42.2322060,2.9613940,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008498,GARATGE PLANA,GARATGE PLANA,GS0046769,Ctra Sant Joan de les Abadeses 82,17800,Olot,GERONA,42.1896110,2.4769170,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0062700,Granada Premium,Granada Premium,GS0074606,"Ctra. de Madrid, km 426. Pol. Ind. Poligran",18210,Peligros,GRANADA,37.2205830,-3.6285670,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC00110545,MOBILITY CENTRO,MOBILITY CENTRO,GS00112136,C/ Francisco Aritio 142,19004,Guadalajara,Guadalajara,40.6271090,-3.1979740,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0039350,GOIKO AUTO,GOIKO AUTO,GS0049718,Amasorrain 1,20018,Donostia-San Sebastián,GUIPÚZCOA,43.2788110,-2.0106940,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008400,ADARSA,ADARSA,GS0010548,Parque Huelva Empresarial parcela 7.15,21007,Huelva,HUELVA,37.3050000,-6.8770190,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008409,"AGREDA AUTOMOVIL, S.A.","AGREDA AUTOMOVIL, S.A.",GS00110968,C/Badajoz S/N,22004,HUESCA,Huesca,42.1306280,-0.4137800,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008409,"AGREDA AUTOMOVIL, S.A.","AGREDA AUTOMOVIL, S.A.",GS00110967,c/ Eugenio de Usandizaga 59,22400,Monzón,Huesca,41.9223920,0.1841090,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008494,JADISA,JADISA,GS0010667,"Ctra. de Madrid, km. 332",23009,Jaén,JAÉN,37.7940000,-3.7805000,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008494,JADISA,JADISA,GS0015755,Pol. Ind. Los Cerros - c/Transporte 5,23400,Úbeda,JAÉN,38.0241750,-3.3687530,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008500,ADARSA,ADARSA,GS0010674,"Ctra. León-Astorga, km 4,5",24010,León,León,42.5894400,-5.6210000,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008566,ADARSA,ADARSA,GS0010658,"Ctra. La Espina, km 2,5",24400,Ponferrada,LEÓN,42.5680000,-6.6043330,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008612,NAYPER MOTOR S.A.,NAYPER MOTOR S.A.,GS0010803,"Ctra. N-II, km 458,5",25194,Lleida,LERIDA,41.5970000,0.5958330,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0030369,AUTO OJA,AUTO OJA,GS0010804,Avda. de Madrid 3,26140,Lardero (La Rioja),"RIOJA, LA",42.4309810,-2.4545780,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008411,DITRAM AUTOMOCION,DITRAM AUTOMOCION,GS0010561,"Ctra. N-640, Km.89",27192,San Salvador de Muxa,LUGO,43.0350190,-7.5308500,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC00110545,MOBILITY CENTRO,MOBILITY CENTRO,GS00112137,C/ Pradillo 19,28002,Madrid,Madrid,40.4487250,-3.6743050,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC00110389,"Star Madrid Retail, S.L.","Star Madrid Retail, S.L.",GS00111701,C/ Don Ramón de la Cruz 105,28006,Madrid,Madrid,40.4287160,-3.6714740,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC00110545,MOBILITY CENTRO,MOBILITY CENTRO,GS00112138,Avda. Pío XII 1,28016,Madrid,Madrid,40.4612250,-3.6767620,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC00110389,Star Madrid Retail,Star Madrid Retail,GS00111700,C/ Alcalá 728,28022,Madrid,Madrid,40.4486380,-3.5925010,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC00110545,MOBILITY CENTRO,MOBILITY CENTRO,GS00112139,C/ Isla de Java 5-7,28034,Madrid,Madrid,40.4858120,-3.6788980,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC00110545,MOBILITY CENTRO,MOBILITY CENTRO,GS00112134,"Ctra. El Escorial, km 2,2. P.I. Europolis, C/Londres 40",28232,Las Rozas,Madrid,40.5024770,-3.8945630,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC00110545,MOBILITY CENTRO,MOBILITY CENTRO,GS00112127,C/ del Torno 2-4,28522,Rivas Vaciamadrid,Madrid,40.3500900,-3.5417790,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC00110545,MOBILITY CENTRO,MOBILITY CENTRO,GS00112124,Av. de Somosierra 4,28703,San Sebastián de los Reyes,Madrid,40.5500990,-3.6187720,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC00110545,MOBILITY CENTRO,MOBILITY CENTRO,GS00112126,"Ctra. Madrid - Colmenar, km 28,400",28770,Colmenar Viejo,Madrid,40.6416500,-3.7320700,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC00110545,MOBILITY CENTRO,MOBILITY CENTRO,GS00112135,C/ Euclides 37,28806,Alcalá de Henares,Madrid,40.4899200,-3.3940970,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC00110545,MOBILITY CENTRO,MOBILITY CENTRO,GS00112128,Polígono Ciudad del Automóvil. C/ Carlos Sáinz 47,28914,Leganés,Madrid,40.3145840,-3.7728920,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC00110545,MOBILITY CENTRO,MOBILITY CENTRO,GS00112129,C/ Brasil 2,28922,Alcorcón,Madrid,40.3546950,-3.8263300,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008614,Caetano Benet,Caetano Benet,GS0010805,"Carretera de Cádiz, salida aeropuerto",29004,Málaga,MALAGA,36.6689560,-4.4770250,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008614,"CAETANO BENET, S.L.U.","CAETANO BENET, S.L.U.",GS0055916,Avda. Jacinto Benavente 25,29014,Malaga,MALAGA,36.7526000,-4.4263280,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008614,Caetano Benet,Caetano Benet,GS0015388,Avda. El Romeral 13,29200,Antequera,MALAGA,37.0263140,-4.5310420,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008614,Caetano Benet,Caetano Benet,GS0010576,"Juan de la Cierva, Pol. Ind. La Ermita 12",29603,Marbella,Málaga,36.5085320,-4.8686760,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008614,Caetano Benet,Caetano Benet,GS0013016,"Avda. Don Quijote, s/n. Pol. Ind. Las Salinas",29640,Fuengirola,MALAGA,36.5579030,-4.6205750,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008614,Caetano Benet,Caetano Benet,GS0016565,Av. Juan Carlos I 13,29700,Vélez-Málaga,MALAGA,36.7638500,-4.0984200,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0030370,Auto Classe,Auto Classe,GS0044439,"Carretera Alicante, km 1",30007,Murcia,MURCIA,37.9944830,-1.1158500,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008402,Dimovil,Dimovil,GS0010550,Avda. Juan Carlos I 59,30100,Espinardo - Murcia,MURCIA,38.0073360,-1.1470170,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008402,DIMOVIL,DIMOVIL,GS0010760,Avda. Juan Carlos I 93,30310,Cartagena,MURCIA,37.6314080,-1.0032610,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008402,DIMOVIL,DIMOVIL,GS0020474,c/ Santa Elena 1,30730,San Javier,MURCIA,37.8126360,-0.8391830,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008402,"DIMÓVIL, S.A.","DIMÓVIL, S.A.",GS0013002,"Ctra. Granada, s/n",30800,Lorca,MURCIA,37.6534460,-1.7144670,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008615,COMERCIAL GAZPI,COMERCIAL GAZPI,GS0010806,C/ Berroa 1,31192,Tajonar,Navarra,42.7747160,-1.6279780,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008615,COMERCIAL GAZPI,COMERCIAL GAZPI,GS0045853,Avda. Zaragoza s/n,31500,Tudela,Navarra,42.0534230,-1.5975940,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008434,LOUZAO OURENSE,LOUZAO OURENSE,GS00107808,Polígono Barreiros,32915,San Ciprián de Viñas,Ourense,42.2815920,-7.8530690,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008566,ADARSA,ADARSA,GS0010478,Avenida de Oviedo s/n,33211,Gijón,Asturias,43.5205200,-5.6855000,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008566,ADARSA,ADARSA,GS0016467,"Estibadores, P.I. Principado de Asturias",33417,Avilés,Asturias,43.5582670,-5.9117790,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008566,ADARSA,ADARSA,GS0010752,"Paredes, s/n",33429,Siero,ASTURIAS,43.3920580,-5.7925810,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008616,ADARSA,ADARSA,GS0010605,C/ Alfareros Pol. Ind. San Antolín Parcelas 176-180,34004,Palencia,PALENCIA,42.0059440,-4.5022920,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008434,LOUZAO LAS PALMAS DE GRAN CANARIA,LOUZAO LAS PALMAS DE GRAN CANARIA,GS00112928,Avda. de Escaleritas 112,35011,Las Palmas de Gran Canaria,Las Palmas,28.1107210,-15.4398950,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008434,LOUZAO PONTEVEDRA,LOUZAO PONTEVEDRA,GS00107806,Ctra. Vigo - Pontevedra s/n,36140,Vilaboa,Pontevedra,42.3489370,-8.6437500,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008434,LOUZAO VIGO,LOUZAO VIGO,GS00107805,Ctra. de Camposancos 106,36213,Vigo,Pontevedra,42.1988430,-8.7630060,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008434,LOUZAO VILLAGARCÍA DE AROSA,LOUZAO VILLAGARCÍA DE AROSA,GS00107807,Avenida de Pontevedra-Rubianes 50,36619,Villagarcía de Arosa,Pontevedra,42.5902680,-8.7480940,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008616,ADARSA,ADARSA,GS0010807,C/ Hoces del Duratón 25,37008,Salamanca,Salamanca,40.9402710,-5.6668210,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008434,LOUZAO TENERIFE,LOUZAO TENERIFE,GS00112930,Mercedes - Pol. Ind. Los Majuelos 9,38108,La Laguna,Santa Cruz de Tenerife,28.4590540,-16.3026160,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008617,ADARSA,ADARSA,GS0010808,"Avda. de Parayas, s/n",39011,Santander,CANTABRIA,43.4466670,-3.8326670,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008617,ADARSA,ADARSA,GS0010691,Avda. Bilbao 95,39300,Torrelavega,Cantabria,43.3441390,-4.0341450,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC00110545,MOBILITY CENTRO,MOBILITY CENTRO,GS00112141,Pol. Ind. El Cerro. C/ Peñalara 10,40006,Segovia,Segovia,40.9288000,-4.1027740,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008425,FERVIAL,FERVIAL,GS0062527,"Avda. Kansas City, s/n",41007,Sevilla,SEVILLA,37.4041810,-5.9581440,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008425,CONCESUR,CONCESUR,GS0010585,"Pol. Ind. La Red - Autovía A-92 Km 5,5",41500,Alcala de Guadaira,SEVILLA,37.3723330,-5.8811670,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008619,MADURGA,MADURGA,GS0010810,Eduardo Saavedra 46,42004,Soria,SORIA,41.7588170,-2.4748030,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008432,QUADIS Autolica,QUADIS Autolica,GS0010595,"Ctra. Valencia-Barcelona, km 248",43006,Tarragona,TARRAGONA,41.1170000,1.2335000,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008432,QUADIS Autolica,QUADIS Autolica,GS0010811,"Carrer Recasens i Mercadé, nº 13-15",43206,Reus,TARRAGONA,41.1585200,1.0846200,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0008432,QUADIS Autolica,QUADIS Autolica,GS0010775,"Pol. Ind. Estació de Mercaderies, Parcela 1",43896,La Aldea,TARRAGONA,40.7530560,0.6080560,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC00110630,Nayper Motor Teruel,Nayper Motor Teruel,GS00112380,C/ Berlín 3,44195,Teruel,Teruel,40.3596280,-1.1447110,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC00110630,Nayper Motor Alcañiz,Nayper Motor Alcañiz,GS00112379,Ronda Castelserás 4,44600,Alcañiz,Teruel,41.0439230,-0.1322140,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0010465,"Autokrator, S.A.","Autokrator, S.A.",GS0045616,C/ Sau 7,45200,Illescas,Toledo,40.1627070,-3.8181400,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0010465,AUTOKRATOR,AUTOKRATOR,GS0035238,"Ctra. Madrid-Toledo, km 63.800",45280,Olías del Rey,TOLEDO,39.9094420,-4.0111080,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC0068933,AUTOMOCIÓN TALAVERA COMERCIAL,AUTOMOCIÓN TALAVERA COMERCIAL,GS0081188,C/Doctor Fleming 399,45600,Talavera de la Reina,Toledo,39.9560350,-4.9287710,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
Mercedes,GC00110108,VALDISA,VALDISA,GS00111109,Micer Mascó 27,46010,Valencia,Valencia,39.4752830,-0.3615060,official_api,official,https://www.mercedes-benz.es/passengercars/mercedes-benz-cars/dealer-locator.html/,2026-07-21
