anyo,mes,marca,canal,dgt,simmix,delta,delta_pct
2023,02,Ford,RAC,507,133,374,281.2
2023,03,Ford,Corporate,2873,3080,-207,-6.72
2023,03,Ford,Private,1662,1828,-166,-9.08
2023,03,Ford,RAC,597,426,171,40.14
2023,04,Ford,Corporate,2791,2899,-108,-3.73
2023,04,Ford,Private,1048,1215,-167,-13.74
2023,04,Ford,RAC,235,149,86,57.72
2023,05,Ford,Corporate,2450,2625,-175,-6.67
2023,05,Ford,Private,1376,1559,-183,-11.74
2023,05,Ford,RAC,389,298,91,30.54
2023,06,Ford,Corporate,2718,3126,-408,-13.05
2023,06,Ford,Private,1416,1592,-176,-11.06
2023,06,Ford,RAC,519,202,317,156.93
2023,07,Ford,Corporate,2267,2928,-661,-22.58
2023,07,Ford,Private,1394,1528,-134,-8.77
2023,07,Ford,RAC,817,263,554,210.65
2023,08,Ford,Corporate,1807,1911,-104,-5.44
2023,08,Ford,Private,1082,1221,-139,-11.38
2023,08,Ford,RAC,246,136,110,80.88
2023,09,Ford,Corporate,1738,1895,-157,-8.28
2023,09,Ford,Private,1215,1512,-297,-19.64
2023,09,Ford,RAC,154,182,-28,-15.38
2023,10,Ford,Corporate,2220,2088,132,6.32
2023,10,Ford,Private,1598,1588,10,0.63
2023,10,Ford,RAC,218,205,13,6.34
2023,11,Ford,Corporate,1756,1900,-144,-7.58
2023,11,Ford,Private,1402,1554,-152,-9.78
2023,11,Ford,RAC,315,283,32,11.31
2023,12,Ford,Corporate,1527,1604,-77,-4.8
2023,12,Ford,Private,1257,1364,-107,-7.84
2023,12,Ford,RAC,163,191,-28,-14.66
2024,01,Ford,Corporate,1478,1521,-43,-2.83
2024,01,Ford,Private,1114,1244,-130,-10.45
2024,01,Ford,RAC,329,333,-4,-1.2
2024,02,Ford,Corporate,1591,1871,-280,-14.97
2024,02,Ford,Private,1368,1518,-150,-9.88
2024,02,Ford,RAC,370,175,195,111.43
2024,03,Ford,Corporate,1588,1637,-49,-2.99
2024,03,Ford,Private,1307,1465,-158,-10.78
2024,03,Ford,RAC,359,420,-61,-14.52
2024,04,Ford,Corporate,1585,1627,-42,-2.58
2024,04,Ford,Private,1504,1683,-179,-10.64
2024,04,Ford,RAC,639,675,-36,-5.33
2024,05,Ford,Corporate,1946,2005,-59,-2.94
2024,05,Ford,Private,1526,1732,-206,-11.89
2024,05,Ford,RAC,1618,1650,-32,-1.94
2024,06,Ford,Corporate,1922,2000,-78,-3.9
2024,06,Ford,Private,1334,1548,-214,-13.82
2024,06,Ford,RAC,508,570,-62,-10.88
2024,07,Ford,Corporate,1982,2096,-114,-5.44
2024,07,Ford,Private,1547,1786,-239,-13.38
2024,07,Ford,RAC,287,315,-28,-8.89
2024,08,Ford,Corporate,1610,1739,-129,-7.42
2024,08,Ford,Private,905,1034,-129,-12.48
2024,08,Ford,RAC,141,117,24,20.51
2024,09,Ford,Corporate,2127,2146,-19,-0.89
2024,09,Ford,Private,1271,1492,-221,-14.81
2024,09,Ford,RAC,200,185,15,8.11
2024,10,Ford,Corporate,2354,2452,-98,-4.0
2024,10,Ford,Private,1220,1461,-241,-16.5
2024,10,Ford,RAC,211,210,1,0.48
2024,11,Ford,Corporate,1652,1631,21,1.29
2024,11,Ford,Private,1132,1313,-181,-13.79
2024,11,Ford,RAC,375,391,-16,-4.09
2024,12,Ford,Corporate,1469,1479,-10,-0.68
2024,12,Ford,Private,1350,1464,-114,-7.79
2024,12,Ford,RAC,1318,1316,2,0.15
2025,01,Ford,Corporate,2652,2593,59,2.28
2025,01,Ford,Private,1725,2054,-329,-16.02
2025,01,Ford,RAC,620,639,-19,-2.97
2025,02,Ford,Corporate,2613,2604,9,0.35
2025,02,Ford,Private,1930,2203,-273,-12.39
2025,02,Ford,RAC,942,957,-15,-1.57
2025,03,Ford,Corporate,2469,2553,-84,-3.29
2025,03,Ford,Private,1695,1954,-259,-13.25
2025,03,Ford,RAC,1236,1261,-25,-1.98
2025,04,Ford,Corporate,2322,2418,-96,-3.97
2025,04,Ford,Private,1471,1648,-177,-10.74
2025,04,Ford,RAC,829,873,-44,-5.04
2025,05,Ford,Corporate,2431,2528,-97,-3.84
2025,05,Ford,Private,1454,1655,-201,-12.15
2025,05,Ford,RAC,1260,1318,-58,-4.4
2025,06,Ford,Corporate,2571,2755,-184,-6.68
2025,06,Ford,Private,1573,1769,-196,-11.08
2025,06,Ford,RAC,1208,1237,-29,-2.34
2025,07,Ford,Corporate,2735,3019,-284,-9.41
2025,07,Ford,Private,1554,1738,-184,-10.59
2025,07,Ford,RAC,374,426,-52,-12.21
2025,08,Ford,Corporate,1713,1799,-86,-4.78
2025,08,Ford,Private,983,1069,-86,-8.04
2025,08,Ford,RAC,49,63,-14,-22.22
2025,09,Ford,Corporate,2762,2925,-163,-5.57
2025,09,Ford,Private,1363,1547,-184,-11.89
2025,09,Ford,RAC,229,170,59,34.71
2025,10,Ford,Corporate,2828,2919,-91,-3.12
2025,10,Ford,Private,1379,1562,-183,-11.72
2025,10,Ford,RAC,176,227,-51,-22.47
2025,11,Ford,Corporate,2303,2333,-30,-1.29
2025,11,Ford,Private,1147,1331,-184,-13.82
2025,11,Ford,RAC,89,135,-46,-34.07
2025,12,Ford,Corporate,1791,1858,-67,-3.61
2025,12,Ford,Private,995,1140,-145,-12.72
2025,12,Ford,RAC,94,131,-37,-28.24
2025,01,Foton Motors,Corporate,0,2,-2,-100.0
2025,01,Foton Motors,Private,0,0,0,
2025,01,Foton Motors,RAC,0,0,0,
2025,02,Foton Motors,Corporate,0,8,-8,-100.0
2025,02,Foton Motors,Private,0,0,0,
2025,02,Foton Motors,RAC,0,0,0,
2025,03,Foton Motors,Corporate,0,7,-7,-100.0
2025,03,Foton Motors,Private,0,1,-1,-100.0
2025,03,Foton Motors,RAC,0,0,0,
2025,04,Foton Motors,Corporate,0,7,-7,-100.0
2025,04,Foton Motors,Private,0,3,-3,-100.0
2025,04,Foton Motors,RAC,0,0,0,
2025,05,Foton Motors,Corporate,0,6,-6,-100.0
2025,05,Foton Motors,Private,0,3,-3,-100.0
2025,05,Foton Motors,RAC,0,0,0,
2025,06,Foton Motors,Corporate,0,8,-8,-100.0
2025,06,Foton Motors,Private,0,2,-2,-100.0
2025,06,Foton Motors,RAC,0,1,-1,-100.0
2025,07,Foton Motors,Corporate,0,42,-42,-100.0
2025,07,Foton Motors,Private,0,5,-5,-100.0
2025,07,Foton Motors,RAC,0,0,0,
2025,08,Foton Motors,Corporate,0,16,-16,-100.0
2025,08,Foton Motors,Private,0,5,-5,-100.0
2025,08,Foton Motors,RAC,0,0,0,
2025,09,Foton Motors,Corporate,0,23,-23,-100.0
2025,09,Foton Motors,Private,0,16,-16,-100.0
2025,09,Foton Motors,RAC,0,1,-1,-100.0
2025,10,Foton Motors,Corporate,0,25,-25,-100.0
2025,10,Foton Motors,Private,0,9,-9,-100.0
2025,10,Foton Motors,RAC,0,0,0,
2025,11,Foton Motors,Corporate,0,19,-19,-100.0
2025,11,Foton Motors,Private,0,7,-7,-100.0
2025,11,Foton Motors,RAC,0,0,0,
2025,12,Foton Motors,Corporate,0,16,-16,-100.0
2025,12,Foton Motors,Private,0,16,-16,-100.0
2025,12,Foton Motors,RAC,0,0,0,
2023,11,Giotti Victoria,Corporate,0,1,-1,-100.0
2023,11,Giotti Victoria,Private,0,0,0,
2023,11,Giotti Victoria,RAC,0,0,0,
2023,12,Giotti Victoria,Corporate,0,4,-4,-100.0
2023,12,Giotti Victoria,Private,0,0,0,
2023,12,Giotti Victoria,RAC,0,0,0,
2024,03,Giotti Victoria,Corporate,0,4,-4,-100.0
2024,03,Giotti Victoria,Private,0,0,0,
2024,03,Giotti Victoria,RAC,0,0,0,
2023,04,Goupil,Corporate,0,1,-1,-100.0
2023,04,Goupil,Private,0,0,0,
2023,04,Goupil,RAC,0,0,0,
2023,05,Goupil,Corporate,0,4,-4,-100.0
2023,05,Goupil,Private,0,0,0,
2023,05,Goupil,RAC,0,0,0,
2023,06,Goupil,Corporate,0,1,-1,-100.0
2023,06,Goupil,Private,0,0,0,
2023,06,Goupil,RAC,0,0,0,
2023,08,Goupil,Corporate,0,8,-8,-100.0
2023,08,Goupil,Private,0,0,0,
2023,08,Goupil,RAC,0,0,0,
2023,09,Goupil,Corporate,0,9,-9,-100.0
2023,09,Goupil,Private,0,0,0,
2023,09,Goupil,RAC,0,0,0,
2023,10,Goupil,Corporate,0,5,-5,-100.0
2023,10,Goupil,Private,0,0,0,
2023,10,Goupil,RAC,0,0,0,
2023,11,Goupil,Corporate,0,3,-3,-100.0
2023,11,Goupil,Private,0,0,0,
2023,11,Goupil,RAC,0,0,0,
2024,02,Goupil,Corporate,0,1,-1,-100.0
2024,02,Goupil,Private,0,0,0,
2024,02,Goupil,RAC,0,0,0,
2024,05,Goupil,Corporate,0,12,-12,-100.0
2024,05,Goupil,Private,0,0,0,
2024,05,Goupil,RAC,0,0,0,
2024,06,Goupil,Corporate,0,1,-1,-100.0
2024,06,Goupil,Private,0,0,0,
2024,06,Goupil,RAC,0,0,0,
2024,09,Goupil,Corporate,0,3,-3,-100.0
2024,09,Goupil,Private,0,0,0,
2024,09,Goupil,RAC,0,0,0,
2024,10,Goupil,Corporate,0,1,-1,-100.0
2024,10,Goupil,Private,0,0,0,
2024,10,Goupil,RAC,0,0,0,
2024,11,Goupil,Corporate,0,1,-1,-100.0
2024,11,Goupil,Private,0,0,0,
2024,11,Goupil,RAC,0,0,0,
2025,01,Goupil,Corporate,0,1,-1,-100.0
2025,01,Goupil,Private,0,0,0,
2025,01,Goupil,RAC,0,0,0,
2025,02,Goupil,Corporate,0,1,-1,-100.0
2025,02,Goupil,Private,0,0,0,
2025,02,Goupil,RAC,0,0,0,
2025,04,Goupil,Corporate,0,5,-5,-100.0
2025,04,Goupil,Private,0,0,0,
2025,04,Goupil,RAC,0,0,0,
2025,05,Goupil,Corporate,0,3,-3,-100.0
2025,05,Goupil,Private,0,0,0,
2025,05,Goupil,RAC,0,0,0,
2025,08,Goupil,Corporate,0,1,-1,-100.0
2025,08,Goupil,Private,0,0,0,
2025,08,Goupil,RAC,0,0,0,
2025,12,Goupil,Corporate,0,1,-1,-100.0
2025,12,Goupil,Private,0,0,0,
2025,12,Goupil,RAC,0,0,0,
2025,07,Herko,Corporate,0,3,-3,-100.0
2025,07,Herko,Private,0,0,0,
2025,07,Herko,RAC,0,0,0,
2025,10,Herko,Corporate,0,0,0,
2025,10,Herko,Private,0,0,0,
2025,10,Herko,RAC,0,1,-1,-100.0
2025,11,Herko,Corporate,0,2,-2,-100.0
2025,11,Herko,Private,0,0,0,
2025,11,Herko,RAC,0,7,-7,-100.0
2023,01,Honda,Corporate,25,25,0,0.0
2023,01,Honda,Private,226,226,0,0.0
2023,01,Honda,RAC,0,0,0,
2023,02,Honda,Corporate,24,21,3,14.29
2023,02,Honda,Private,132,132,0,0.0
2023,02,Honda,RAC,1,1,0,0.0
2023,03,Honda,Corporate,21,20,1,5.0
2023,03,Honda,Private,211,210,1,0.48
2023,03,Honda,RAC,0,0,0,
2023,04,Honda,Corporate,21,20,1,5.0
2023,04,Honda,Private,113,113,0,0.0
2023,04,Honda,RAC,0,0,0,
2023,05,Honda,Corporate,12,10,2,20.0
2023,05,Honda,Private,119,119,0,0.0
2023,05,Honda,RAC,0,0,0,
2023,06,Honda,Corporate,20,17,3,17.65
2023,06,Honda,Private,170,173,-3,-1.73
2023,06,Honda,RAC,0,0,0,
2023,07,Honda,Corporate,115,114,1,0.88
2023,07,Honda,Private,189,188,1,0.53
2023,07,Honda,RAC,0,0,0,
2023,08,Honda,Corporate,23,22,1,4.55
2023,08,Honda,Private,144,143,1,0.7
2023,08,Honda,RAC,0,0,0,
2023,09,Honda,Corporate,84,82,2,2.44
2023,09,Honda,Private,179,179,0,0.0
2023,09,Honda,RAC,0,0,0,
2023,10,Honda,Corporate,92,91,1,1.1
2023,10,Honda,Private,197,195,2,1.03
2023,10,Honda,RAC,1,1,0,0.0
2023,11,Honda,Corporate,87,85,2,2.35
2023,11,Honda,Private,189,188,1,0.53
2023,11,Honda,RAC,0,0,0,
2023,12,Honda,Corporate,82,81,1,1.23
2023,12,Honda,Private,180,179,1,0.56
2023,12,Honda,RAC,0,0,0,
2024,01,Honda,Corporate,132,128,4,3.12
2024,01,Honda,Private,164,164,0,0.0
2024,01,Honda,RAC,0,0,0,
2024,02,Honda,Corporate,96,98,-2,-2.04
2024,02,Honda,Private,216,214,2,0.93
2024,02,Honda,RAC,0,0,0,
2024,03,Honda,Corporate,123,123,0,0.0
2024,03,Honda,Private,220,217,3,1.38
2024,03,Honda,RAC,13,13,0,0.0
2024,04,Honda,Corporate,203,204,-1,-0.49
2024,04,Honda,Private,183,181,2,1.1
2024,04,Honda,RAC,0,0,0,
2024,05,Honda,Corporate,71,73,-2,-2.74
2024,05,Honda,Private,235,229,6,2.62
2024,05,Honda,RAC,0,0,0,
2024,06,Honda,Corporate,75,78,-3,-3.85
2024,06,Honda,Private,182,178,4,2.25
2024,06,Honda,RAC,0,0,0,
2024,07,Honda,Corporate,153,153,0,0.0
2024,07,Honda,Private,247,243,4,1.65
2024,07,Honda,RAC,0,0,0,
2024,08,Honda,Corporate,25,19,6,31.58
2024,08,Honda,Private,109,109,0,0.0
2024,08,Honda,RAC,0,0,0,
2024,09,Honda,Corporate,93,90,3,3.33
2024,09,Honda,Private,208,207,1,0.48
2024,09,Honda,RAC,0,0,0,
2024,10,Honda,Corporate,184,185,-1,-0.54
2024,10,Honda,Private,253,250,3,1.2
2024,10,Honda,RAC,0,0,0,
2024,11,Honda,Corporate,66,65,1,1.54
2024,11,Honda,Private,243,240,3,1.25
2024,11,Honda,RAC,0,0,0,
2024,12,Honda,Corporate,73,71,2,2.82
2024,12,Honda,Private,316,314,2,0.64
2024,12,Honda,RAC,22,22,0,0.0
2025,01,Honda,Corporate,162,158,4,2.53
2025,01,Honda,Private,212,213,-1,-0.47
2025,01,Honda,RAC,0,0,0,
2025,02,Honda,Corporate,98,102,-4,-3.92
2025,02,Honda,Private,290,284,6,2.11
2025,02,Honda,RAC,10,10,0,0.0
2025,03,Honda,Corporate,87,89,-2,-2.25
2025,03,Honda,Private,266,264,2,0.76
2025,03,Honda,RAC,0,0,0,
2025,04,Honda,Corporate,116,115,1,0.87
2025,04,Honda,Private,283,282,1,0.35
2025,04,Honda,RAC,0,0,0,
2025,05,Honda,Corporate,104,107,-3,-2.8
2025,05,Honda,Private,279,275,4,1.45
2025,05,Honda,RAC,2,2,0,0.0
2025,06,Honda,Corporate,162,163,-1,-0.61
2025,06,Honda,Private,298,296,2,0.68
2025,06,Honda,RAC,2,2,0,0.0
2025,07,Honda,Corporate,126,128,-2,-1.56
2025,07,Honda,Private,284,283,1,0.35
2025,07,Honda,RAC,8,8,0,0.0
2025,08,Honda,Corporate,92,94,-2,-2.13
2025,08,Honda,Private,193,188,5,2.66
2025,08,Honda,RAC,0,0,0,
2025,09,Honda,Corporate,180,173,7,4.05
2025,09,Honda,Private,246,247,-1,-0.4
2025,09,Honda,RAC,12,19,-7,-36.84
2025,10,Honda,Corporate,71,71,0,0.0
2025,10,Honda,Private,375,372,3,0.81
2025,10,Honda,RAC,10,10,0,0.0
2025,11,Honda,Corporate,105,98,7,7.14
2025,11,Honda,Private,317,316,1,0.32
2025,11,Honda,RAC,55,62,-7,-11.29
2025,12,Honda,Corporate,105,104,1,0.96
2025,12,Honda,Private,392,392,0,0.0
2025,12,Honda,RAC,1,1,0,0.0
2023,01,Hyundai,Corporate,759,777,-18,-2.32
2023,01,Hyundai,Private,2662,2664,-2,-0.08
2023,01,Hyundai,RAC,45,24,21,87.5
2023,02,Hyundai,Corporate,920,975,-55,-5.64
2023,02,Hyundai,Private,3184,3183,1,0.03
2023,02,Hyundai,RAC,94,38,56,147.37
2023,03,Hyundai,Corporate,1100,1145,-45,-3.93
2023,03,Hyundai,Private,3499,3481,18,0.52
2023,03,Hyundai,RAC,1670,1639,31,1.89
2023,04,Hyundai,Corporate,972,1007,-35,-3.48
2023,04,Hyundai,Private,2811,2797,14,0.5
2023,04,Hyundai,RAC,183,159,24,15.09
2023,05,Hyundai,Corporate,1018,1036,-18,-1.74
2023,05,Hyundai,Private,3339,3348,-9,-0.27
2023,05,Hyundai,RAC,1412,1381,31,2.24
2023,06,Hyundai,Corporate,1214,1236,-22,-1.78
2023,06,Hyundai,Private,3565,3544,21,0.59
2023,06,Hyundai,RAC,1948,1945,3,0.15
2023,07,Hyundai,Corporate,1229,1236,-7,-0.57
2023,07,Hyundai,Private,3031,3020,11,0.36
2023,07,Hyundai,RAC,617,616,1,0.16
2023,08,Hyundai,Corporate,842,859,-17,-1.98
2023,08,Hyundai,Private,2776,2757,19,0.69
2023,08,Hyundai,RAC,74,74,0,0.0
2023,09,Hyundai,Corporate,951,966,-15,-1.55
2023,09,Hyundai,Private,2588,2571,17,0.66
2023,09,Hyundai,RAC,59,59,0,0.0
2023,10,Hyundai,Corporate,1339,1373,-34,-2.48
2023,10,Hyundai,Private,3477,3439,38,1.1
2023,10,Hyundai,RAC,461,461,0,0.0
2023,11,Hyundai,Corporate,1156,1150,6,0.52
2023,11,Hyundai,Private,3785,3781,4,0.11
2023,11,Hyundai,RAC,447,454,-7,-1.54
2023,12,Hyundai,Corporate,1133,1147,-14,-1.22
2023,12,Hyundai,Private,3637,3625,12,0.33
2023,12,Hyundai,RAC,907,904,3,0.33
2024,01,Hyundai,Corporate,962,970,-8,-0.82
2024,01,Hyundai,Private,2963,2949,14,0.47
2024,01,Hyundai,RAC,199,200,-1,-0.5
2024,02,Hyundai,Corporate,1112,1123,-11,-0.98
2024,02,Hyundai,Private,2940,2933,7,0.24
2024,02,Hyundai,RAC,704,694,10,1.44
2024,03,Hyundai,Corporate,866,861,5,0.58
2024,03,Hyundai,Private,2898,2902,-4,-0.14
2024,03,Hyundai,RAC,1615,1615,0,0.0
2024,04,Hyundai,Corporate,1021,1013,8,0.79
2024,04,Hyundai,Private,3180,3176,4,0.13
2024,04,Hyundai,RAC,1655,1659,-4,-0.24
2024,05,Hyundai,Corporate,1085,1074,11,1.02
2024,05,Hyundai,Private,2978,2975,3,0.1
2024,05,Hyundai,RAC,2373,2381,-8,-0.34
2024,06,Hyundai,Corporate,1236,1251,-15,-1.2
2024,06,Hyundai,Private,3063,3049,14,0.46
2024,06,Hyundai,RAC,1778,1774,4,0.23
2024,07,Hyundai,Corporate,1375,1383,-8,-0.58
2024,07,Hyundai,Private,3480,3469,11,0.32
2024,07,Hyundai,RAC,1642,1642,0,0.0
2024,08,Hyundai,Corporate,815,802,13,1.62
2024,08,Hyundai,Private,2403,2401,2,0.08
2024,08,Hyundai,RAC,565,576,-11,-1.91
2024,09,Hyundai,Corporate,1283,1268,15,1.18
2024,09,Hyundai,Private,2445,2431,14,0.58
2024,09,Hyundai,RAC,1030,1058,-28,-2.65
2024,10,Hyundai,Corporate,1403,1430,-27,-1.89
2024,10,Hyundai,Private,3324,3294,30,0.91
2024,10,Hyundai,RAC,874,874,0,0.0
2024,11,Hyundai,Corporate,1127,1137,-10,-0.88
2024,11,Hyundai,Private,2937,2927,10,0.34
2024,11,Hyundai,RAC,246,244,2,0.82
2024,12,Hyundai,Corporate,1965,1995,-30,-1.5
2024,12,Hyundai,Private,4526,4495,31,0.69
2024,12,Hyundai,RAC,806,805,1,0.12
2025,01,Hyundai,Corporate,1200,1232,-32,-2.6
2025,01,Hyundai,Private,2549,2510,39,1.55
2025,01,Hyundai,RAC,659,658,1,0.15
2025,02,Hyundai,Corporate,1023,1012,11,1.09
2025,02,Hyundai,Private,2442,2442,0,0.0
2025,02,Hyundai,RAC,973,980,-7,-0.71
2025,03,Hyundai,Corporate,1141,1131,10,0.88
2025,03,Hyundai,Private,2593,2594,-1,-0.04
2025,03,Hyundai,RAC,457,463,-6,-1.3
2025,04,Hyundai,Corporate,1101,1134,-33,-2.91
2025,04,Hyundai,Private,2499,2491,8,0.32
2025,04,Hyundai,RAC,4313,4287,26,0.61
2025,05,Hyundai,Corporate,1226,1277,-51,-3.99
2025,05,Hyundai,Private,3358,3331,27,0.81
2025,05,Hyundai,RAC,2243,2219,24,1.08
2025,06,Hyundai,Corporate,1434,1480,-46,-3.11
2025,06,Hyundai,Private,3303,3256,47,1.44
2025,06,Hyundai,RAC,1424,1424,0,0.0
2025,07,Hyundai,Corporate,1908,1941,-33,-1.7
2025,07,Hyundai,Private,3667,3642,25,0.69
2025,07,Hyundai,RAC,1315,1304,11,0.84
2025,08,Hyundai,Corporate,1100,1161,-61,-5.25
2025,08,Hyundai,Private,2294,2256,38,1.68
2025,08,Hyundai,RAC,181,154,27,17.53
2025,09,Hyundai,Corporate,1535,1603,-68,-4.24
2025,09,Hyundai,Private,2810,2754,56,2.03
2025,09,Hyundai,RAC,61,47,14,29.79
2025,10,Hyundai,Corporate,1615,1670,-55,-3.29
2025,10,Hyundai,Private,3179,3139,40,1.27
2025,10,Hyundai,RAC,367,348,19,5.46
2025,11,Hyundai,Corporate,1393,1474,-81,-5.5
2025,11,Hyundai,Private,2978,2896,82,2.83
2025,11,Hyundai,RAC,718,718,0,0.0
2025,12,Hyundai,Corporate,4608,4705,-97,-2.06
2025,12,Hyundai,Private,3170,3060,110,3.59
2025,12,Hyundai,RAC,1728,1733,-5,-0.29
2025,05,ICH-X,Corporate,0,3,-3,-100.0
2025,05,ICH-X,Private,0,0,0,
2025,05,ICH-X,RAC,0,0,0,
2025,08,ICH-X,Corporate,0,1,-1,-100.0
2025,08,ICH-X,Private,0,0,0,
2025,08,ICH-X,RAC,0,0,0,
2025,11,ICH-X,Corporate,0,0,0,
2025,11,ICH-X,Private,0,3,-3,-100.0
2025,11,ICH-X,RAC,0,0,0,
2025,12,ICH-X,Corporate,0,1,-1,-100.0
2025,12,ICH-X,Private,0,0,0,
2025,12,ICH-X,RAC,0,0,0,
2023,05,Ineos,Corporate,0,6,-6,-100.0
2023,05,Ineos,Private,0,5,-5,-100.0
2023,05,Ineos,RAC,0,0,0,
2023,06,Ineos,Corporate,0,8,-8,-100.0
2023,06,Ineos,Private,0,12,-12,-100.0
2023,06,Ineos,RAC,0,3,-3,-100.0
2023,07,Ineos,Corporate,0,7,-7,-100.0
2023,07,Ineos,Private,0,0,0,
2023,07,Ineos,RAC,0,0,0,
2023,08,Ineos,Corporate,0,2,-2,-100.0
2023,08,Ineos,Private,0,0,0,
2023,08,Ineos,RAC,0,0,0,
2023,09,Ineos,Corporate,0,9,-9,-100.0
2023,09,Ineos,Private,0,1,-1,-100.0
2023,09,Ineos,RAC,0,0,0,
2023,10,Ineos,Corporate,0,7,-7,-100.0
2023,10,Ineos,Private,0,2,-2,-100.0
2023,10,Ineos,RAC,0,1,-1,-100.0
2023,11,Ineos,Corporate,0,6,-6,-100.0
2023,11,Ineos,Private,0,5,-5,-100.0
2023,11,Ineos,RAC,0,2,-2,-100.0
2023,12,Ineos,Corporate,0,9,-9,-100.0
2023,12,Ineos,Private,0,3,-3,-100.0
2023,12,Ineos,RAC,0,3,-3,-100.0
2024,01,Ineos,Corporate,0,9,-9,-100.0
2024,01,Ineos,Private,0,2,-2,-100.0
2024,01,Ineos,RAC,0,0,0,
2024,02,Ineos,Corporate,0,6,-6,-100.0
2024,02,Ineos,Private,0,3,-3,-100.0
2024,02,Ineos,RAC,0,4,-4,-100.0
2024,03,Ineos,Corporate,0,2,-2,-100.0
2024,03,Ineos,Private,0,1,-1,-100.0
2024,03,Ineos,RAC,0,0,0,
2024,04,Ineos,Corporate,0,5,-5,-100.0
2024,04,Ineos,Private,0,1,-1,-100.0
2024,04,Ineos,RAC,0,0,0,
2024,05,Ineos,Corporate,0,0,0,
2024,05,Ineos,Private,0,2,-2,-100.0
2024,05,Ineos,RAC,0,0,0,
2024,06,Ineos,Corporate,0,2,-2,-100.0
2024,06,Ineos,Private,0,0,0,
2024,06,Ineos,RAC,0,0,0,
2024,07,Ineos,Corporate,0,1,-1,-100.0
2024,07,Ineos,Private,0,0,0,
2024,07,Ineos,RAC,0,0,0,
2024,08,Ineos,Corporate,0,6,-6,-100.0
2024,08,Ineos,Private,0,0,0,
2024,08,Ineos,RAC,0,0,0,
2024,09,Ineos,Corporate,0,5,-5,-100.0
2024,09,Ineos,Private,0,1,-1,-100.0
2024,09,Ineos,RAC,0,0,0,
2024,10,Ineos,Corporate,0,4,-4,-100.0
2024,10,Ineos,Private,0,2,-2,-100.0
2024,10,Ineos,RAC,0,0,0,
2024,11,Ineos,Corporate,0,5,-5,-100.0
2024,11,Ineos,Private,0,2,-2,-100.0
2024,11,Ineos,RAC,0,0,0,
2024,12,Ineos,Corporate,0,3,-3,-100.0
2024,12,Ineos,Private,0,0,0,
2024,12,Ineos,RAC,0,0,0,
2025,01,Ineos,Corporate,0,6,-6,-100.0
2025,01,Ineos,Private,0,0,0,
2025,01,Ineos,RAC,0,0,0,
2025,02,Ineos,Corporate,0,7,-7,-100.0
2025,02,Ineos,Private,0,0,0,
2025,02,Ineos,RAC,0,0,0,
2025,03,Ineos,Corporate,0,9,-9,-100.0
2025,03,Ineos,Private,0,2,-2,-100.0
2025,03,Ineos,RAC,0,0,0,
2025,04,Ineos,Corporate,0,11,-11,-100.0
2025,04,Ineos,Private,0,0,0,
2025,04,Ineos,RAC,0,0,0,
2025,05,Ineos,Corporate,0,6,-6,-100.0
2025,05,Ineos,Private,0,1,-1,-100.0
2025,05,Ineos,RAC,0,0,0,
2025,06,Ineos,Corporate,0,27,-27,-100.0
2025,06,Ineos,Private,0,3,-3,-100.0
2025,06,Ineos,RAC,0,0,0,
2025,07,Ineos,Corporate,0,28,-28,-100.0
2025,07,Ineos,Private,0,2,-2,-100.0
2025,07,Ineos,RAC,0,2,-2,-100.0
2025,08,Ineos,Corporate,0,16,-16,-100.0
2025,08,Ineos,Private,0,0,0,
2025,08,Ineos,RAC,0,0,0,
2025,09,Ineos,Corporate,0,4,-4,-100.0
2025,09,Ineos,Private,0,0,0,
2025,09,Ineos,RAC,0,0,0,
2025,10,Ineos,Corporate,0,2,-2,-100.0
2025,10,Ineos,Private,0,1,-1,-100.0
2025,10,Ineos,RAC,0,0,0,
2025,11,Ineos,Corporate,0,2,-2,-100.0
2025,11,Ineos,Private,0,0,0,
2025,11,Ineos,RAC,0,0,0,
2025,12,Ineos,Corporate,0,4,-4,-100.0
2025,12,Ineos,Private,0,0,0,
2025,12,Ineos,RAC,0,2,-2,-100.0
2023,01,Isuzu,Corporate,0,51,-51,-100.0
2023,01,Isuzu,Private,0,5,-5,-100.0
2023,01,Isuzu,RAC,0,4,-4,-100.0
2023,02,Isuzu,Corporate,0,37,-37,-100.0
2023,02,Isuzu,Private,0,10,-10,-100.0
2023,02,Isuzu,RAC,0,16,-16,-100.0
2023,03,Isuzu,Corporate,0,58,-58,-100.0
2023,03,Isuzu,Private,0,11,-11,-100.0
2023,03,Isuzu,RAC,0,12,-12,-100.0
2023,04,Isuzu,Corporate,0,43,-43,-100.0
2023,04,Isuzu,Private,0,3,-3,-100.0
2023,04,Isuzu,RAC,0,8,-8,-100.0
2023,05,Isuzu,Corporate,0,70,-70,-100.0
2023,05,Isuzu,Private,0,8,-8,-100.0
2023,05,Isuzu,RAC,0,11,-11,-100.0
2023,06,Isuzu,Corporate,0,73,-73,-100.0
2023,06,Isuzu,Private,0,11,-11,-100.0
2023,06,Isuzu,RAC,0,20,-20,-100.0
2023,07,Isuzu,Corporate,0,71,-71,-100.0
2023,07,Isuzu,Private,0,6,-6,-100.0
2023,07,Isuzu,RAC,0,15,-15,-100.0
2023,08,Isuzu,Corporate,0,54,-54,-100.0
2023,08,Isuzu,Private,0,10,-10,-100.0
